USER_ID,TOTAL_IDENTIFIES,FIRST_IDENTIFY_AT,LAST_IDENTIFY_AT,DISTINCT_ANON_IDS,FIRST_UTM_SOURCE,FIRST_UTM_MEDIUM,FIRST_UTM_CAMPAIGN,FIRST_UTM_CONTENT,FIRST_UTM_TERM,LAST_UTM_SOURCE,LAST_UTM_MEDIUM,LAST_UTM_CAMPAIGN,LAST_UTM_CONTENT,LAST_UTM_TERM,TOTAL_ORDERS,TOTAL_REVENUE,FIRST_ORDER_AT,LAST_ORDER_AT,TOTAL_CART_ADDS,TOTAL_CART_VALUE,LAST_CART_ADD_AT,FIRST_SEEN_AT,LAST_SEEN_AT,INACTIVE_DAYS
melissajohnson@example.com,4,2024-05-21 05:54:19.000,2024-10-14 02:48:32.000,1,,,,,,,,,,,,,,,4,160.00,2024-10-14 05:30:27.000,2024-05-21 05:54:19.000,2024-10-14 05:30:27.000,214
conniewashington@example.com,1,2024-11-09 00:58:51.000,2024-11-09 00:58:51.000,1,,,,,,,,,,,,,,,1,93.00,2024-11-09 03:42:00.000,2024-11-09 00:58:51.000,2024-11-09 03:42:00.000,188
osborne.daniel188@example.org,2,2025-07-02 06:10:07.000,2025-08-29 07:35:03.000,1,,,,,,,,,,,,,,,1,53.00,2025-08-29 08:32:45.000,2025-07-02 06:10:07.000,2025-08-29 08:32:45.000,-105
brooke.conway276@example.com,5,2025-02-11 09:15:44.000,2025-09-10 00:55:55.000,1,,,,,,email,email,cmpn_90,4sdf4sda,topoffers,,,,,5,327.00,2025-10-20 16:48:55.000,2025-02-11 09:15:44.000,2025-10-20 16:48:55.000,-157
joseph.murray464@example.com,3,2025-09-06 07:44:21.000,2025-12-28 23:23:45.000,1,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,,,,,,3,168.00,2025-12-29 01:37:25.000,2025-09-06 07:44:21.000,2025-12-29 01:37:25.000,-227
singh.jacob020@example.org,6,2024-12-07 15:59:15.000,2025-10-24 10:18:22.000,1,,,,,,,,,,,,,,,6,335.00,2025-10-24 11:56:57.000,2024-12-07 15:59:15.000,2025-10-24 11:56:57.000,-161
raymond.west362@example.net,6,2025-11-10 10:08:36.000,2026-08-03 04:42:02.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,,,,,4,215.00,2026-08-03 04:40:20.000,2025-11-10 10:08:36.000,2026-08-03 04:42:02.000,-444
james.andersen997@example.com,12,2026-01-01 20:07:25.000,2027-05-20 14:41:22.000,1,,,,,,,,,,,,,,,10,399.00,2027-05-20 14:39:55.000,2026-01-01 20:07:25.000,2027-05-20 14:41:22.000,-734
solomon.ashley804@example.org,5,2024-05-30 15:59:00.000,2025-01-16 12:51:09.000,1,,,,,,,,,,,,,,,4,289.00,2025-01-16 12:51:08.000,2024-05-30 15:59:00.000,2025-01-16 12:51:09.000,120
lorihiggins@example.com,3,2025-04-08 02:51:02.000,2025-07-21 02:36:34.000,1,,,,,,,,,,,,,,,3,129.00,2025-07-21 06:11:30.000,2025-04-08 02:51:02.000,2025-07-21 06:11:30.000,-66
johnson.jean129@example.org,5,2025-04-15 02:09:01.000,2025-11-08 03:57:07.000,1,,,,,,,,,,,,,,,5,251.00,2025-11-08 06:24:06.000,2025-04-15 02:09:01.000,2025-11-08 06:24:06.000,-176
javierhancock@example.com,4,2025-01-22 07:51:09.000,2025-06-21 15:57:32.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,email,email,cmpn_421,53dsvdsa,brand launch,,,,,3,174.00,2025-06-21 15:56:22.000,2025-01-22 07:51:09.000,2025-06-21 15:57:32.000,-36
morris.william768@example.org,4,2025-06-05 11:33:47.000,2025-09-12 08:46:49.000,1,,,,,,,,,,,,,,,2,89.00,2025-09-12 10:28:51.000,2025-06-05 11:33:47.000,2025-09-12 10:28:51.000,-119
heathermartinez@example.com,2,2025-04-19 01:05:49.000,2025-05-03 05:35:47.000,1,,,,,,,,,,,,,,,1,30.00,2025-05-03 05:35:21.000,2025-04-19 01:05:49.000,2025-05-03 05:35:47.000,13
joshua.levy609@example.net,4,2024-09-01 21:40:45.000,2024-11-15 10:49:46.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,3,148.00,2024-11-15 10:48:15.000,2024-09-01 21:40:45.000,2024-11-15 10:49:46.000,182
margaret.harper488@example.com,6,2024-07-11 21:37:33.000,2025-04-13 14:54:52.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,6,314.00,2025-04-13 16:36:42.000,2024-07-11 21:37:33.000,2025-04-13 16:36:42.000,33
judythomas@example.com,12,2024-12-05 23:10:13.000,2026-03-03 21:36:53.000,1,google,ppc,cmpn_830,cdasareravf,paid users,email,email,cmpn_421,53dsvdsa,brand launch,,,,,9,596.00,2026-03-03 21:35:44.000,2024-12-05 23:10:13.000,2026-03-03 21:36:53.000,-291
michael.martinez083@example.org,6,2025-07-04 21:10:16.000,2026-02-06 14:12:01.000,1,,,,,,,,,,,,,,,5,281.00,2026-02-06 14:11:56.000,2025-07-04 21:10:16.000,2026-02-06 14:12:01.000,-266
emily.solis474@example.org,6,2024-12-28 12:45:48.000,2025-08-05 07:00:06.000,1,,,,,,,,,,,,,,,4,324.00,2025-08-05 06:59:34.000,2024-12-28 12:45:48.000,2025-08-05 07:00:06.000,-81
samuel.humphrey747@example.org,1,2025-05-17 20:28:55.000,2025-05-17 20:28:55.000,1,,,,,,,,,,,,,,,1,16.00,2025-05-17 21:46:29.000,2025-05-17 20:28:55.000,2025-05-17 21:46:29.000,-1
jessicamcdonald@example.com,7,2024-10-18 14:30:53.000,2025-11-15 11:13:19.000,2,,,,,,,,,,,,,,,7,404.00,2025-11-15 13:24:52.000,2024-10-18 14:30:53.000,2025-11-15 13:24:52.000,-183
tracywalker@example.com,5,2025-11-16 21:32:32.000,2026-04-09 04:31:51.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,,,,,5,211.00,2026-04-09 05:20:42.000,2025-11-16 21:32:32.000,2026-04-09 05:20:42.000,-328
joshua.greene173@example.com,4,2026-01-11 01:58:32.000,2026-05-30 15:24:57.000,1,,,,,,,,,,,,,,,3,204.00,2026-05-30 15:22:59.000,2026-01-11 01:58:32.000,2026-05-30 15:24:57.000,-379
margaret.bradford139@example.net,1,2025-10-08 21:59:34.000,2025-10-08 21:59:34.000,1,,,,,,,,,,,,,,,1,52.00,2025-10-08 23:49:23.000,2025-10-08 21:59:34.000,2025-10-08 23:49:23.000,-145
moon.michelle276@example.org,3,2025-05-01 13:55:31.000,2025-08-02 20:53:26.000,1,,,,,,,,,,,,,,,3,138.00,2025-08-02 23:34:25.000,2025-05-01 13:55:31.000,2025-08-02 23:34:25.000,-78
kim.melissa505@example.org,1,2026-01-12 02:07:39.000,2026-01-12 02:07:39.000,1,,,,,,,,,,,,,,,1,98.00,2026-01-12 05:58:08.000,2026-01-12 02:07:39.000,2026-01-12 05:58:08.000,-241
davidgraves@example.com,1,2025-07-14 14:04:56.000,2025-07-14 14:04:56.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,1,68.00,2025-07-14 15:40:54.000,2025-07-14 14:04:56.000,2025-07-14 15:40:54.000,-59
brown.richard574@example.org,1,2025-08-18 14:25:21.000,2025-08-18 14:25:21.000,1,,,,,,,,,,,,,,,1,13.00,2025-08-18 17:14:35.000,2025-08-18 14:25:21.000,2025-08-18 17:14:35.000,-94
douglas.torres389@example.com,4,2025-07-12 06:51:29.000,2025-11-19 02:58:23.000,1,,,,,,,,,,,,,,,4,171.00,2025-11-19 05:46:44.000,2025-07-12 06:51:29.000,2025-11-19 05:46:44.000,-187
garcia.dale137@example.org,6,2025-10-23 09:10:04.000,2026-07-24 17:43:46.000,1,,,,,,email,email,cmpn_421,53dsvdsa,brand launch,,,,,6,467.00,2026-07-24 18:29:06.000,2025-10-23 09:10:04.000,2026-07-24 18:29:06.000,-434
sandraschwartz@example.com,8,2025-11-06 23:22:13.000,2026-09-26 05:58:09.000,1,,,,,,,,,,,,,,,7,399.00,2026-09-26 05:56:19.000,2025-11-06 23:22:13.000,2026-09-26 05:58:09.000,-498
taylor.james930@example.org,3,2025-04-08 16:13:22.000,2025-07-23 20:55:57.000,1,,,,,,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,3,174.00,2025-09-21 06:08:18.000,2025-04-08 16:13:22.000,2025-09-21 06:08:18.000,-128
jeremynichols@example.com,6,2025-07-28 03:13:09.000,2026-03-11 17:06:33.000,1,,,,,,,,,,,,,,,3,169.00,2026-03-11 19:14:54.000,2025-07-28 03:13:09.000,2026-03-11 19:14:54.000,-299
kimberly.watkins060@example.org,6,2025-12-10 21:34:41.000,2026-07-28 09:07:15.000,1,,,,,,,,,,,,,,,5,216.00,2026-07-28 12:01:51.000,2025-12-10 21:34:41.000,2026-07-28 12:01:51.000,-438
mckenzie.adam819@example.org,6,2025-09-24 17:39:14.000,2026-04-24 11:37:54.000,1,email,email,cmpn_421,53dsvdsa,brand launch,,,,,,,,,,6,332.00,2026-04-24 12:26:49.000,2025-09-24 17:39:14.000,2026-04-24 12:26:49.000,-343
alyssacastaneda@example.com,4,2024-06-15 04:27:41.000,2024-10-12 06:07:03.000,1,,,,,,,,,,,,,,,4,221.00,2024-10-12 07:29:00.000,2024-06-15 04:27:41.000,2024-10-12 07:29:00.000,216
rebekah.lopez340@example.org,10,2024-06-01 11:39:48.000,2025-11-19 14:52:27.000,1,,,,,,,,,,,,,,,11,551.00,2025-11-19 14:51:59.000,2024-06-01 11:39:48.000,2025-11-19 14:52:27.000,-187
west.meghan170@example.org,5,2024-12-21 13:21:47.000,2025-05-20 22:08:41.000,1,,,,,,,,,,,,,,,5,340.00,2025-05-21 00:42:17.000,2024-12-21 13:21:47.000,2025-05-21 00:42:17.000,-5
stephaniepatel@example.com,3,2025-11-01 00:42:45.000,2026-02-23 21:30:38.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,3,252.00,2026-02-24 01:05:27.000,2025-11-01 00:42:45.000,2026-02-24 01:05:27.000,-284
william.khan550@example.org,8,2024-10-03 05:01:15.000,2025-07-13 04:42:49.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,,,,,6,325.00,2025-07-13 04:42:38.000,2024-10-03 05:01:15.000,2025-07-13 04:42:49.000,-58
matthew.williamson999@example.com,5,2025-09-11 20:14:21.000,2026-02-25 04:13:20.000,1,,,,,,,,,,,,,,,5,107.00,2026-02-25 06:37:51.000,2025-09-11 20:14:21.000,2026-02-25 06:37:51.000,-285
charles.stevenson368@example.com,2,2025-03-07 20:19:05.000,2025-05-10 03:50:15.000,1,,,,,,,,,,,,,,,2,122.00,2025-05-10 05:45:44.000,2025-03-07 20:19:05.000,2025-05-10 05:45:44.000,6
crystalparker@example.com,6,2025-03-21 13:53:14.000,2025-10-06 19:15:51.000,1,,,,,,,,,,,,,,,5,238.00,2025-10-06 19:14:08.000,2025-03-21 13:53:14.000,2025-10-06 19:15:51.000,-143
rodriguez.justin448@example.org,5,2024-06-04 10:46:13.000,2024-11-10 21:23:00.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,5,215.00,2024-11-10 23:48:01.000,2024-06-04 10:46:13.000,2024-11-10 23:48:01.000,187
nicholson.patricia921@example.org,6,2025-01-17 13:01:48.000,2025-11-05 03:34:03.000,1,,,,,,,,,,,,,,,6,244.00,2025-11-05 06:15:22.000,2025-01-17 13:01:48.000,2025-11-05 06:15:22.000,-173
christopher.medina940@example.net,5,2025-04-28 05:16:46.000,2025-09-19 10:07:06.000,1,,,,,,google,ppc,cmpn_830,cdasareravf,paid users,,,,,5,343.00,2025-09-19 12:03:40.000,2025-04-28 05:16:46.000,2025-09-19 12:03:40.000,-126
sweeney.julie226@example.org,2,2024-03-07 16:07:49.000,2024-03-07 16:07:49.000,1,,,,,,,,,,,,,,,1,59.00,2024-03-07 16:14:05.000,2024-03-07 16:07:49.000,2024-03-07 16:14:05.000,435
kelly.samuel442@example.org,2,2024-01-22 12:57:23.000,2024-01-22 12:57:23.000,1,,,,,,,,,,,,,,,1,54.00,2024-01-22 13:03:27.000,2024-01-22 12:57:23.000,2024-01-22 13:03:27.000,480
angela.alexander657@example.org,2,2024-02-23 02:16:00.000,2024-02-23 02:16:00.000,1,,,,,,,,,,,,,,,1,80.00,2024-02-23 02:27:39.000,2024-02-23 02:16:00.000,2024-02-23 02:27:39.000,448
karen.adams588@example.org,2,2024-03-16 18:27:49.000,2024-03-16 18:27:49.000,1,,,,,,,,,,,,,,,1,40.00,2024-03-16 18:36:52.000,2024-03-16 18:27:49.000,2024-03-16 18:36:52.000,426
kim.kenneth757@example.org,2,2024-01-08 12:34:08.000,2024-01-08 12:34:08.000,1,,,,,,,,,,,,,,,1,46.00,2024-01-08 12:41:04.000,2024-01-08 12:34:08.000,2024-01-08 12:41:04.000,494
bell.charles656@example.org,2,2024-04-05 04:20:46.000,2024-04-05 04:20:46.000,1,,,,,,,,,,,,,,,1,61.00,2024-04-05 04:27:05.000,2024-04-05 04:20:46.000,2024-04-05 04:27:05.000,406
kelly.benjamin768@example.org,2,2024-02-15 13:51:08.000,2024-02-15 13:51:08.000,1,,,,,,,,,,,,,,,1,45.00,2024-02-15 14:01:44.000,2024-02-15 13:51:08.000,2024-02-15 14:01:44.000,456
jason.parker806@example.org,2,2024-01-26 15:27:35.000,2024-01-26 15:27:35.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,1,101.00,2024-01-26 15:32:42.000,2024-01-26 15:27:35.000,2024-01-26 15:32:42.000,476
robert.hawkins577@example.org,4,2025-01-25 21:35:55.000,2025-06-10 19:35:47.000,1,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,4,116.00,2025-06-10 21:19:11.000,2025-01-25 21:35:55.000,2025-06-10 21:19:11.000,-25
brianmills@example.com,4,2025-02-24 23:28:45.000,2025-07-05 03:34:24.000,1,,,,,,,,,,,,,,,4,171.00,2025-07-05 03:33:44.000,2025-02-24 23:28:45.000,2025-07-05 03:34:24.000,-50
theresasalazar@example.com,8,2025-11-01 08:31:32.000,2026-09-27 22:04:55.000,1,,,,,,,,,,,,,,,6,257.00,2026-09-27 23:28:56.000,2025-11-01 08:31:32.000,2026-09-27 23:28:56.000,-499
christophergonzalez@example.com,1,2025-07-15 02:13:22.000,2025-07-15 02:13:22.000,1,,,,,,,,,,,,,,,1,49.00,2025-07-15 05:22:35.000,2025-07-15 02:13:22.000,2025-07-15 05:22:35.000,-60
rebecca.hernandez870@example.net,6,2025-05-31 07:17:10.000,2026-01-09 20:23:32.000,1,,,,,,,,,,,,,,,3,172.00,2026-01-09 20:23:22.000,2025-05-31 07:17:10.000,2026-01-09 20:23:32.000,-238
nicholas.cortez812@example.com,2,2026-01-22 20:37:15.000,2026-03-23 03:40:01.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,2,136.00,2026-03-23 07:18:37.000,2026-01-22 20:37:15.000,2026-03-23 07:18:37.000,-311
williams.michael841@example.org,6,2024-06-07 14:29:28.000,2025-02-12 08:51:34.000,1,,,,,,,,,,,,,,,6,196.00,2025-02-12 11:15:50.000,2024-06-07 14:29:28.000,2025-02-12 11:15:50.000,93
dyer.donna653@example.org,9,2025-06-24 16:26:02.000,2026-08-10 19:26:37.000,1,,,,,,,,,,,,,,,11,659.00,2026-09-09 07:57:05.000,2025-06-24 16:26:02.000,2026-09-09 07:57:05.000,-481
julie.clark860@example.net,2,2025-04-27 18:49:06.000,2025-05-20 00:13:25.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,2,183.00,2025-05-20 02:09:33.000,2025-04-27 18:49:06.000,2025-05-20 02:09:33.000,-4
tony.moore958@example.com,6,2025-05-18 17:03:49.000,2026-02-24 06:12:44.000,1,,,,,,,,,,,,,,,6,436.00,2026-02-24 07:31:57.000,2025-05-18 17:03:49.000,2026-02-24 07:31:57.000,-284
green.aaron416@example.org,6,2025-05-07 15:34:02.000,2026-03-05 20:27:30.000,1,,,,,,,,,,,,,,,6,271.00,2026-03-05 21:33:21.000,2025-05-07 15:34:02.000,2026-03-05 21:33:21.000,-293
brian.clark151@example.net,3,2024-10-13 23:38:08.000,2025-02-04 17:37:03.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,,,,,3,156.00,2025-02-04 20:43:41.000,2024-10-13 23:38:08.000,2025-02-04 20:43:41.000,101
shannonchase@example.com,4,2024-08-08 07:44:46.000,2024-12-18 07:14:40.000,1,,,,,,,,,,,,,,,4,146.00,2024-12-18 08:53:16.000,2024-08-08 07:44:46.000,2024-12-18 08:53:16.000,149
sharonwood@example.com,4,2024-07-14 22:10:59.000,2024-10-29 16:34:08.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,3,91.00,2024-10-29 16:32:24.000,2024-07-14 22:10:59.000,2024-10-29 16:34:08.000,199
lori.burgess675@example.com,5,2024-12-05 07:32:29.000,2025-08-04 03:27:31.000,1,,,,,,,,,,,,,,,5,287.00,2025-08-04 04:27:50.000,2024-12-05 07:32:29.000,2025-08-04 04:27:50.000,-80
thomas.jefferson306@example.org,5,2025-05-09 05:21:08.000,2025-12-12 14:13:00.000,1,,,,,,,,,,,,,,,5,237.00,2025-12-12 15:38:51.000,2025-05-09 05:21:08.000,2025-12-12 15:38:51.000,-210
tamihansen@example.com,12,2024-10-06 10:46:33.000,2026-03-17 21:18:08.000,1,,,,,,,,,,,,,,,8,509.00,2026-03-17 22:57:39.000,2024-10-06 10:46:33.000,2026-03-17 22:57:39.000,-305
samanthabrown@example.com,2,2024-10-15 10:29:12.000,2024-12-06 16:38:44.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,1,59.00,2024-12-06 16:37:32.000,2024-10-15 10:29:12.000,2024-12-06 16:38:44.000,161
edgarsharp@example.com,4,2026-01-19 18:53:25.000,2026-05-14 17:06:18.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,4,220.00,2026-05-14 18:30:39.000,2026-01-19 18:53:25.000,2026-05-14 18:30:39.000,-363
garyfitzpatrick@example.com,11,2024-06-07 01:46:05.000,2025-12-06 07:39:32.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,11,681.00,2025-12-06 07:37:33.000,2024-06-07 01:46:05.000,2025-12-06 07:39:32.000,-204
christyward@example.com,4,2024-05-30 17:35:25.000,2024-09-12 19:22:13.000,1,,,,,,,,,,,,,,,4,249.00,2024-09-12 19:20:43.000,2024-05-30 17:35:25.000,2024-09-12 19:22:13.000,246
sherman.chad808@example.org,3,2025-09-14 04:11:14.000,2025-11-23 08:24:47.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,email,email,cmpn_90,4sdf4sda,topoffers,,,,,3,236.00,2025-11-23 10:39:46.000,2025-09-14 04:11:14.000,2025-11-23 10:39:46.000,-191
shawna.roman043@example.com,5,2024-05-11 23:45:46.000,2024-12-13 11:40:46.000,1,,,,,,,,,,,,,,,5,169.00,2024-12-13 12:14:18.000,2024-05-11 23:45:46.000,2024-12-13 12:14:18.000,154
brentbrown@example.com,10,2024-09-29 21:15:12.000,2025-10-10 08:32:02.000,1,,,,,,,,,,,,,,,5,170.00,2025-10-10 09:57:17.000,2024-09-29 21:15:12.000,2025-10-10 09:57:17.000,-147
shepard.paula291@example.org,5,2024-12-18 01:55:25.000,2025-07-23 21:00:06.000,1,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,,,,,,5,338.00,2025-07-23 23:16:33.000,2024-12-18 01:55:25.000,2025-07-23 23:16:33.000,-68
brandonduran@example.com,6,2025-10-17 02:24:59.000,2026-04-20 06:24:08.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,6,399.00,2026-04-20 07:31:18.000,2025-10-17 02:24:59.000,2026-04-20 07:31:18.000,-339
miller.christopher640@example.org,6,2025-12-05 20:41:15.000,2026-09-01 13:34:47.000,1,,,,,,,,,,,,,,,5,127.00,2026-09-01 13:34:26.000,2025-12-05 20:41:15.000,2026-09-01 13:34:47.000,-473
stark.madison020@example.org,4,2025-07-12 22:14:23.000,2025-11-27 19:50:21.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,,,,,4,211.00,2025-11-27 22:49:47.000,2025-07-12 22:14:23.000,2025-11-27 22:49:47.000,-195
torres.nicholas378@example.org,6,2025-12-27 12:18:34.000,2026-07-28 06:09:32.000,1,,,,,,,,,,,,,,,6,326.00,2026-07-28 07:23:15.000,2025-12-27 12:18:34.000,2026-07-28 07:23:15.000,-438
cunningham.miguel730@example.org,3,2024-11-16 11:35:10.000,2025-02-20 04:27:26.000,1,,,,,,,,,,,,,,,3,123.00,2025-02-20 05:32:08.000,2024-11-16 11:35:10.000,2025-02-20 05:32:08.000,85
marks.eric975@example.org,3,2025-03-17 14:06:10.000,2025-06-20 23:25:18.000,1,,,,,,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,3,139.00,2025-06-21 01:58:54.000,2025-03-17 14:06:10.000,2025-06-21 01:58:54.000,-36
hurst.susan002@example.org,4,2025-03-23 03:35:21.000,2025-08-06 21:47:56.000,1,,,,,,,,,,,,,,,3,204.00,2025-08-06 21:45:59.000,2025-03-23 03:35:21.000,2025-08-06 21:47:56.000,-82
mariomccoy@example.com,5,2025-07-24 00:03:46.000,2026-01-27 02:37:11.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,5,306.00,2026-01-27 05:13:51.000,2025-07-24 00:03:46.000,2026-01-27 05:13:51.000,-256
charleskeith@example.com,8,2024-07-21 08:17:20.000,2025-06-22 22:09:43.000,1,,,,,,,,,,,,,,,7,445.00,2025-06-23 00:23:08.000,2024-07-21 08:17:20.000,2025-06-23 00:23:08.000,-38
zachary.robbins354@example.com,3,2025-08-22 08:44:54.000,2026-01-04 00:31:54.000,1,,,,,,,,,,,,,,,3,156.00,2026-01-04 02:22:15.000,2025-08-22 08:44:54.000,2026-01-04 02:22:15.000,-233
carpenter.sabrina895@example.org,3,2025-07-03 03:40:19.000,2025-09-25 22:33:51.000,1,,,,,,,,,,,,,,,3,135.00,2025-09-26 02:36:30.000,2025-07-03 03:40:19.000,2025-09-26 02:36:30.000,-133
reynolds.tony611@example.org,3,2024-10-23 20:05:47.000,2025-01-19 03:04:18.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,3,157.00,2025-01-19 05:05:49.000,2024-10-23 20:05:47.000,2025-01-19 05:05:49.000,117
kevin.pena490@example.com,12,2024-11-04 23:35:04.000,2026-04-08 22:33:34.000,1,,,,,,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,10,628.00,2026-04-08 22:33:15.000,2024-11-04 23:35:04.000,2026-04-08 22:33:34.000,-327
patrickmorgan@example.com,6,2024-09-25 01:13:37.000,2025-06-27 19:54:01.000,1,,,,,,,,,,,,,,,5,329.00,2025-06-27 19:53:50.000,2024-09-25 01:13:37.000,2025-06-27 19:54:01.000,-42
brittany.miller848@example.org,6,2025-03-08 10:46:49.000,2026-01-31 02:50:05.000,1,,,,,,,,,,,,,,,5,290.00,2026-01-31 02:48:10.000,2025-03-08 10:46:49.000,2026-01-31 02:50:05.000,-260
williamwade@example.com,1,2024-07-25 11:21:23.000,2024-07-25 11:21:23.000,1,,,,,,,,,,,,,,,1,97.00,2024-07-25 12:25:16.000,2024-07-25 11:21:23.000,2024-07-25 12:25:16.000,295
george.bernard718@example.net,2,2024-12-24 11:40:31.000,2025-01-21 19:54:08.000,1,,,,,,,,,,,,,,,2,37.00,2025-01-21 20:23:48.000,2024-12-24 11:40:31.000,2025-01-21 20:23:48.000,115
spencer.weber996@example.net,4,2024-05-09 18:49:40.000,2024-10-07 08:37:58.000,1,,,,,,,,,,,,,,,3,271.00,2024-10-07 08:37:19.000,2024-05-09 18:49:40.000,2024-10-07 08:37:58.000,221
cole.alan954@example.org,2,2024-09-07 03:42:11.000,2024-11-02 19:01:01.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,2,73.00,2024-11-02 22:14:49.000,2024-09-07 03:42:11.000,2024-11-02 22:14:49.000,195
iananderson@example.com,4,2024-05-10 10:52:07.000,2024-09-26 10:04:33.000,1,,,,,,,,,,,,,,,4,244.00,2024-09-26 12:11:56.000,2024-05-10 10:52:07.000,2024-09-26 12:11:56.000,232
reed.amanda222@example.org,6,2024-07-29 13:27:14.000,2025-05-15 22:39:39.000,1,,,,,,,,,,,,,,,5,311.00,2025-05-15 22:37:57.000,2024-07-29 13:27:14.000,2025-05-15 22:39:39.000,1
maureenrobinson@example.com,1,2024-09-13 22:14:04.000,2024-09-13 22:14:04.000,1,,,,,,,,,,,,,,,1,38.00,2024-09-13 23:54:16.000,2024-09-13 22:14:04.000,2024-09-13 23:54:16.000,245
devinrivera@example.com,4,2024-04-02 20:03:37.000,2024-04-15 02:54:18.000,1,,,,,,,,,,,1,117.00,2024-04-15 03:04:17.000,2024-04-15 03:04:17.000,2,121.00,2024-04-15 02:57:54.000,2024-04-02 20:03:37.000,2024-04-15 03:04:17.000,396
brianroy@example.com,2,2024-04-01 13:39:28.000,2024-04-01 13:39:28.000,1,,,,,,,,,,,1,67.00,2024-04-01 13:55:26.000,2024-04-01 13:55:26.000,1,31.00,2024-04-01 13:49:34.000,2024-04-01 13:39:28.000,2024-04-01 13:55:26.000,410
michaelcooley@example.com,4,2024-03-04 09:52:01.000,2024-03-05 19:24:39.000,1,,,,,,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,1,66.00,2024-03-05 19:38:42.000,2024-03-05 19:38:42.000,2,102.00,2024-03-05 19:32:46.000,2024-03-04 09:52:01.000,2024-03-05 19:38:42.000,437
lee.james799@example.org,4,2023-12-29 01:25:53.000,2024-01-04 04:41:43.000,1,,,,,,,,,,,1,24.00,2024-01-04 04:53:15.000,2024-01-04 04:53:15.000,1,70.00,2024-01-04 04:50:34.000,2023-12-29 01:25:53.000,2024-01-04 04:53:15.000,498
chan.jeremy236@example.org,4,2024-02-27 18:47:55.000,2024-03-08 05:03:08.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,1,64.00,2024-03-08 05:07:54.000,2024-03-08 05:07:54.000,2,142.00,2024-03-08 05:01:36.000,2024-02-27 18:47:55.000,2024-03-08 05:07:54.000,434
john.randall422@example.net,4,2024-01-25 21:41:48.000,2024-01-31 23:50:23.000,1,,,,,,,,,,,1,96.00,2024-02-01 00:04:27.000,2024-02-01 00:04:27.000,2,78.00,2024-01-31 23:58:30.000,2024-01-25 21:41:48.000,2024-02-01 00:04:27.000,470
roberts.melinda115@example.org,4,2024-03-08 06:22:45.000,2024-03-13 10:50:59.000,1,google,ppc,cmpn_830,cdasareravf,paid users,,,,,,2,155.00,2024-03-08 06:28:04.000,2024-03-13 10:55:41.000,1,95.00,2024-03-13 10:50:29.000,2024-03-08 06:22:45.000,2024-03-13 10:55:41.000,429
jennifer.hernandez697@example.net,2,2024-03-03 23:51:49.000,2024-03-03 23:51:49.000,1,,,,,,,,,,,1,12.00,2024-03-03 23:54:14.000,2024-03-03 23:54:14.000,1,94.00,2024-03-17 03:35:12.000,2024-03-03 23:51:49.000,2024-03-17 03:35:12.000,425
