CONTEXT_IP,CONTEXT_SESSION_START,CONTEXT_SESSION_ID,CONTEXT_PAGE_URL,CART_ID,CHECKOUT_ID,ORDER_ID,ID,PAYMENT_METHOD,EVENT,LOCALE,CURRENCY,CHANNEL,EVENT_TEXT,COUNTRY_CODE,ANONYMOUS_ID,RECEIVED_AT,UUID_TS,TIMESTAMP,ORIGINAL_TIMESTAMP,SENT_AT,CONTEXT_SCREEN_HEIGHT,CONTEXT_SCREEN_WIDTH,CONTEXT_SCREEN_DENSITY,CONTEXT_SCREEN_INNER_HEIGHT,CONTEXT_SCREEN_INNER_WIDTH,USER_ID,PRODUCTS,REVENUE,TAX,SHIPPING,TOTAL
39.185.238.33,2023-10-18 20:19:28.000,1697640568,"www.choixcart.com[{'page': {'id': 'szvGVVdnHqv5D5dt', 'context_ip': '39.185.238.33', 'name': 'login', 'path': '/login', 'context_session_id': 1697640568, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '33e2f3268912fbd34d0cedcfb4d0b503', 'user_id': 'ibarra.jennifer463@example.org', 'received_at': '2023-10-18T20:25:34.000000Z', 'sent_at': '2023-10-18T20:25:34.000000Z', 'original_timestamp': '2023-10-18T20:25:34.000000Z', 'timestamp': '2023-10-18T20:25:34.000000Z', 'uuid_ts': '2023-10-18T20:25:34.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '33e2f3268912fbd34d0cedcfb4d0b503', 'original_timestamp': '2023-10-18T20:25:34.000000Z', 'received_at': '2023-10-18T20:25:34.000000Z', 'sent_at': '2023-10-18T20:25:34.000000Z', 'timestamp': '2023-10-18T20:25:34.000000Z', 'uuid_ts': '2023-10-18T20:25:34.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1697640568, 'user_id': None, 'id': 'YqnyGXVN92X0Fzom', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-10-18T20:25:34.000000Z', 'timestamp': '2023-10-18T20:25:34.000000Z', 'sent_at': '2023-10-18T20:25:34.000000Z', 'received_at': '2023-10-18T20:25:34.000000Z', 'original_timestamp': '2023-10-18T20:25:34.000000Z', 'last_name': 'Ibarra', 'first_name': 'Jennifer', 'email': 'ibarra.jennifer463@example.org', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 976, 'context_screen_inner_width': 1825, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '33e2f3268912fbd34d0cedcfb4d0b503', 'user_id': 'ibarra.jennifer463@example.org', 'context_ip': '39.185.238.33', 'id': 'F8r8uvKDF78835tZ', 'context_session_start': '2023-10-18T20:19:28.000000Z', 'context_session_id': 1697640568, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'NV', 'address_country': 'US', 'currency': 'usd'}}]",P1a3jfCSrMmE5HDN5iD0,jqYQ4tyvBu,LZM3zv9Lo4Oy,lt166Cy2TXjw91,paypal,order_complete,it,usd,web,ORDER COMPLETED,it,33e2f3268912fbd34d0cedcfb4d0b503,2023-10-18 20:35:11.000,2023-10-18 20:35:11.000,2023-10-18 20:35:11.000,2023-10-18 20:35:11.000,2023-10-18 20:35:11.000,1080,1920,1,976,1825,ibarra.jennifer463@example.org,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/6637"", ""url"": ""www.choixcart.com/p/6637"", ""price"": 83}]",66,8,8,75
217.20.148.223,2023-11-02 12:13:19.000,1698907399,"www.choixcart.com[{'page': {'id': 'nuu2gCceC1CS05Xf', 'context_ip': '217.20.148.223', 'name': 'login', 'path': '/login', 'context_session_id': 1698907399, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': 'dceef149edda793712c169a619b32aea', 'user_id': 'lawrence.thornton699@example.com', 'received_at': '2023-11-02T12:25:25.000000Z', 'sent_at': '2023-11-02T12:25:25.000000Z', 'original_timestamp': '2023-11-02T12:25:25.000000Z', 'timestamp': '2023-11-02T12:25:25.000000Z', 'uuid_ts': '2023-11-02T12:25:25.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': 'dceef149edda793712c169a619b32aea', 'original_timestamp': '2023-11-02T12:25:25.000000Z', 'received_at': '2023-11-02T12:25:25.000000Z', 'sent_at': '2023-11-02T12:25:25.000000Z', 'timestamp': '2023-11-02T12:25:25.000000Z', 'uuid_ts': '2023-11-02T12:25:25.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1698907399, 'user_id': None, 'id': 'VTohZJnuochYYFjS', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-11-02T12:25:25.000000Z', 'timestamp': '2023-11-02T12:25:25.000000Z', 'sent_at': '2023-11-02T12:25:25.000000Z', 'received_at': '2023-11-02T12:25:25.000000Z', 'original_timestamp': '2023-11-02T12:25:25.000000Z', 'last_name': 'Thornton', 'first_name': 'Lawrence', 'email': 'lawrence.thornton699@example.com', 'context_screen_height': 1440, 'context_screen_width': 2560, 'context_screen_density': 2, 'context_screen_inner_height': 1319, 'context_screen_inner_width': 2560, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': 'dceef149edda793712c169a619b32aea', 'user_id': 'lawrence.thornton699@example.com', 'context_ip': '217.20.148.223', 'id': 'UKAcMnhY9ahKhOlO', 'context_session_start': '2023-11-02T12:13:19.000000Z', 'context_session_id': 1698907399, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'TX', 'address_country': 'US', 'currency': 'usd'}}]",dwjyqJtHoBJyABPnIPxl,EiF3MXrKUW,eHFGXxVDlaYH,12QHtIAy7xE5os,amex,order_complete,us,usd,web,ORDER COMPLETED,us,dceef149edda793712c169a619b32aea,2023-11-02 12:34:57.000,2023-11-02 12:34:57.000,2023-11-02 12:34:57.000,2023-11-02 12:34:57.000,2023-11-02 12:34:57.000,1440,2560,2,1319,2560,lawrence.thornton699@example.com,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/1336"", ""url"": ""www.choixcart.com/p/1336"", ""price"": 52}]",42,5,5,47
118.46.3.18,2024-03-03 00:24:07.000,1709405647,"www.choixcart.com[{'page': {'id': 'Jd2ScO1JaHNP1CvP', 'context_ip': '118.46.3.18', 'name': 'login', 'path': '/login', 'context_session_id': 1709405647, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '0eb1cbc9ed448bc09804dbc28f4ce44b', 'user_id': 'matthew.ponce301@example.com', 'received_at': '2024-03-03T00:35:02.000000Z', 'sent_at': '2024-03-03T00:35:02.000000Z', 'original_timestamp': '2024-03-03T00:35:02.000000Z', 'timestamp': '2024-03-03T00:35:02.000000Z', 'uuid_ts': '2024-03-03T00:35:02.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '0eb1cbc9ed448bc09804dbc28f4ce44b', 'original_timestamp': '2024-03-03T00:35:02.000000Z', 'received_at': '2024-03-03T00:35:02.000000Z', 'sent_at': '2024-03-03T00:35:02.000000Z', 'timestamp': '2024-03-03T00:35:02.000000Z', 'uuid_ts': '2024-03-03T00:35:02.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1709405647, 'user_id': None, 'id': 'ZY1nLvOvARnY8IC7', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-03-03T00:35:02.000000Z', 'timestamp': '2024-03-03T00:35:02.000000Z', 'sent_at': '2024-03-03T00:35:02.000000Z', 'received_at': '2024-03-03T00:35:02.000000Z', 'original_timestamp': '2024-03-03T00:35:02.000000Z', 'last_name': 'Ponce', 'first_name': 'Matthew', 'email': 'matthew.ponce301@example.com', 'context_screen_height': 854, 'context_screen_width': 385, 'context_screen_density': 1, 'context_screen_inner_height': 726, 'context_screen_inner_width': 384, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '0eb1cbc9ed448bc09804dbc28f4ce44b', 'user_id': 'matthew.ponce301@example.com', 'context_ip': '118.46.3.18', 'id': 'UxPKa6T17ht7AUK1', 'context_session_start': '2024-03-03T00:24:07.000000Z', 'context_session_id': 1709405647, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'RI', 'address_country': 'US', 'currency': 'usd'}}]",U6rwxYH5nuqBywoqCOfI,5pm0zvT0a4,9DSNbTkHfBlV,VsyVwyNi3bSwoF,mastercard,order_complete,it,usd,web,ORDER COMPLETED,it,0eb1cbc9ed448bc09804dbc28f4ce44b,2024-03-03 00:41:58.000,2024-03-03 00:41:58.000,2024-03-03 00:41:58.000,2024-03-03 00:41:58.000,2024-03-03 00:41:58.000,854,385,1,726,384,matthew.ponce301@example.com,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/7365"", ""url"": ""www.choixcart.com/p/7365"", ""price"": 46}]",37,5,5,41
85.13.193.197,2024-02-11 17:31:55.000,1707652915,www.choixcart.com/cart/view.html?ref=nav_cart,624dbmFH55bViJs0R6lp,HO6eYY94ff,j5DgheYWGvIj,XiMgM7fNpcHpVg,amex,order_complete,us,usd,web,ORDER COMPLETED,us,4df49cb57736989dfc6fb3e24c86641e,2024-02-11 17:45:57.000,2024-02-11 17:45:57.000,2024-02-11 17:45:57.000,2024-02-11 17:45:57.000,2024-02-11 17:45:57.000,854,385,1,726,384,cynthiaroberts@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/5805"", ""url"": ""www.choixcart.com/p/5805"", ""price"": 163}]",130,16,16,147
75.146.237.169,2023-11-05 23:54:05.000,1699208645,"www.choixcart.com[{'page': {'id': 'JSPea0FGUoXWWHxP', 'context_ip': '75.146.237.169', 'name': 'login', 'path': '/login', 'context_session_id': 1699208645, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2b9297ea6fcc6857bd5387fde3189320', 'user_id': 'nicholas.miller498@example.org', 'received_at': '2023-11-05T23:59:59.000000Z', 'sent_at': '2023-11-05T23:59:59.000000Z', 'original_timestamp': '2023-11-05T23:59:59.000000Z', 'timestamp': '2023-11-05T23:59:59.000000Z', 'uuid_ts': '2023-11-05T23:59:59.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_232', 'category': None, 'title': None}}, {'track': {'anonymous_id': '2b9297ea6fcc6857bd5387fde3189320', 'original_timestamp': '2023-11-05T23:59:59.000000Z', 'received_at': '2023-11-05T23:59:59.000000Z', 'sent_at': '2023-11-05T23:59:59.000000Z', 'timestamp': '2023-11-05T23:59:59.000000Z', 'uuid_ts': '2023-11-05T23:59:59.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_name': 'cmpn_232', 'context_campaign_source': 'google', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1699208645, 'user_id': 'nicholas.miller498@example.org', 'id': 'LuZVhejt1QhgoEFq', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-11-05T23:59:59.000000Z', 'timestamp': '2023-11-05T23:59:59.000000Z', 'sent_at': '2023-11-05T23:59:59.000000Z', 'received_at': '2023-11-05T23:59:59.000000Z', 'original_timestamp': '2023-11-05T23:59:59.000000Z', 'last_name': 'Miller', 'first_name': 'Nicholas', 'email': 'nicholas.miller498@example.org', 'context_screen_height': 900, 'context_screen_width': 1440, 'context_screen_density': 2, 'context_screen_inner_height': 880, 'context_screen_inner_width': 1205, 'context_campaign_term': 'christmas sale', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_232', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'anonymous_id': '2b9297ea6fcc6857bd5387fde3189320', 'user_id': 'nicholas.miller498@example.org', 'context_ip': '75.146.237.169', 'id': '3PE1lVYfCmAAdFmz', 'context_session_start': '2023-11-05T23:54:05.000000Z', 'context_session_id': 1699208645, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'NV', 'address_country': 'US', 'currency': 'usd'}}]",eSEWwJnrCWwiRj2GEPFS,zj17Vjccyv,pTC4IJpE0l3h,dV9Gc8bXvUS79E,mastercard,order_complete,gb,usd,web,ORDER COMPLETED,gb,2b9297ea6fcc6857bd5387fde3189320,2023-11-06 00:03:12.000,2023-11-06 00:03:12.000,2023-11-06 00:03:12.000,2023-11-06 00:03:12.000,2023-11-06 00:03:12.000,900,1440,2,880,1205,nicholas.miller498@example.org,"[{""title"": null, ""category"": ""Formal Shoes"", ""path"": ""/p/8330"", ""url"": ""www.choixcart.com/p/8330"", ""price"": 41}]",33,4,4,37
31.31.139.32,2024-04-20 09:02:51.000,1713583971,www.choixcart.com/cart/view.html?ref=nav_cart,6PBmFdlyj9FYjcIeIDVA,oZEqwOdwIw,ppDQkzB3ilvf,afzBFPwoblg1E0,paypal,order_complete,it,usd,web,ORDER COMPLETED,it,e7d1ba47a45a0061a36c54952f39685f,2024-04-20 09:17:52.000,2024-04-20 09:17:52.000,2024-04-20 09:17:52.000,2024-04-20 09:17:52.000,2024-04-20 09:17:52.000,982,1512,2,828,1512,callahan.lisa193@example.org,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/1982"", ""url"": ""www.choixcart.com/p/1982"", ""price"": 147}]",118,15,15,132
26.236.175.226,2024-02-17 06:29:12.000,1708131552,www.choixcart.com/cart/view.html?ref=nav_cart,oEWdM0pqdgv2vsn1D9v6,G6UeghXtqY,TUT3gBGWFUEh,3qDcmi5hK8aGI5,amex,order_complete,us,usd,web,ORDER COMPLETED,us,072de3518236642f7ffa3984cec0ef97,2024-02-17 06:43:23.000,2024-02-17 06:43:23.000,2024-02-17 06:43:23.000,2024-02-17 06:43:23.000,2024-02-17 06:43:23.000,873,393,2,760,393,rebeccabarnett@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/6637"", ""url"": ""www.choixcart.com/p/6637"", ""price"": 83}]",66,8,8,75
57.127.228.248,2024-01-09 06:22:46.000,1704761566,www.choixcart.com/cart/view.html?ref=nav_cart,mPKG79obfPdv8mRVnaCD,C8DuaYPksU,0Gc5zGuMvH3j,NP3XIgTwzlPezO,paypal,order_complete,gb,usd,web,ORDER COMPLETED,gb,1703eac19aab7ca4e882dc8d1d9b5f6a,2024-01-09 06:33:25.000,2024-01-09 06:33:25.000,2024-01-09 06:33:25.000,2024-01-09 06:33:25.000,2024-01-09 06:33:25.000,1440,2560,2,1319,2560,cruz.anthony205@example.org,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/5868"", ""url"": ""www.choixcart.com/p/5868"", ""price"": 50}]",40,5,5,45
122.102.160.184,2024-01-06 18:40:05.000,1704546605,www.choixcart.com/cart/view.html?ref=nav_cart,3SY2ZBGXGcJIIVLrJ5Vl,GwWf6tZ5Uu,N99vYd7sr7D1,2HwaJ88RodAeA3,paypal,order_complete,us,usd,web,ORDER COMPLETED,us,774509b326aadca0973bf184b7c54430,2024-01-06 18:54:42.000,2024-01-06 18:54:42.000,2024-01-06 18:54:42.000,2024-01-06 18:54:42.000,2024-01-06 18:54:42.000,1080,1920,1,934,1920,gregoryhernandez@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/6638"", ""url"": ""www.choixcart.com/p/6638"", ""price"": 11}]",9,1,1,10
178.31.132.36,2023-09-12 05:39:04.000,1694477344,"www.choixcart.com[{'page': {'id': 'cQtWgiZRdzXINAC8', 'context_ip': '178.31.132.36', 'name': 'login', 'path': '/login', 'context_session_id': 1694477344, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '0ac8f0cc97352a3113e42509222a4d72', 'user_id': 'josephowens@example.com', 'received_at': '2023-09-12T05:46:02.000000Z', 'sent_at': '2023-09-12T05:46:02.000000Z', 'original_timestamp': '2023-09-12T05:46:02.000000Z', 'timestamp': '2023-09-12T05:46:02.000000Z', 'uuid_ts': '2023-09-12T05:46:02.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '0ac8f0cc97352a3113e42509222a4d72', 'original_timestamp': '2023-09-12T05:46:02.000000Z', 'received_at': '2023-09-12T05:46:02.000000Z', 'sent_at': '2023-09-12T05:46:02.000000Z', 'timestamp': '2023-09-12T05:46:02.000000Z', 'uuid_ts': '2023-09-12T05:46:02.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1694477344, 'user_id': 'josephowens@example.com', 'id': '7RAHkZNVYDRr2i8f', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-09-12T05:46:02.000000Z', 'timestamp': '2023-09-12T05:46:02.000000Z', 'sent_at': '2023-09-12T05:46:02.000000Z', 'received_at': '2023-09-12T05:46:02.000000Z', 'original_timestamp': '2023-09-12T05:46:02.000000Z', 'last_name': 'Owens', 'first_name': 'Joseph', 'email': 'josephowens@example.com', 'context_screen_height': 800, 'context_screen_width': 360, 'context_screen_density': 2, 'context_screen_inner_height': 803, 'context_screen_inner_width': 432, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '0ac8f0cc97352a3113e42509222a4d72', 'user_id': 'josephowens@example.com', 'context_ip': '178.31.132.36', 'id': 'sqqLfjKHnGVwDX7r', 'context_session_start': '2023-09-12T05:39:04.000000Z', 'context_session_id': 1694477344, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'NC', 'address_country': 'US', 'currency': 'usd'}}]",ZQcz2OpDXBNBXePYdzTy,l2AEtBPkj6,2MzNdeNQetou,nYyE3BeUA1EHPa,amex,order_complete,us,usd,web,ORDER COMPLETED,us,0ac8f0cc97352a3113e42509222a4d72,2023-09-12 05:52:28.000,2023-09-12 05:52:28.000,2023-09-12 05:52:28.000,2023-09-12 05:52:28.000,2023-09-12 05:52:28.000,800,360,2,803,432,josephowens@example.com,"[{""title"": null, ""category"": ""Shirts"", ""path"": ""/p/1687"", ""url"": ""www.choixcart.com/p/1687"", ""price"": 140}]",112,14,14,126
138.46.39.136,2024-02-07 14:04:25.000,1707294865,www.choixcart.com/cart/view.html?ref=nav_cart,oM5CVeOhypTMAGVji6Vy,r7A0Gzq59r,WsNjAJLW5Qfg,ecztbDSgb6WAmw,amex,order_complete,us,usd,web,ORDER COMPLETED,us,5d3e091442d8732817f5fea21e11017b,2024-02-07 14:17:30.000,2024-02-07 14:17:30.000,2024-02-07 14:17:30.000,2024-02-07 14:17:30.000,2024-02-07 14:17:30.000,1440,2560,2,1319,2560,monicaroberts@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/2354"", ""url"": ""www.choixcart.com/p/2354"", ""price"": 32}]",26,3,3,29
210.96.135.57,2023-11-18 01:32:34.000,1700251354,"www.choixcart.com[{'page': {'id': '53vEXJhdrd4eOqzp', 'context_ip': '210.96.135.57', 'name': 'signup', 'path': '/signup', 'context_session_id': 1700251354, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': 'f85a92b66f71e208d547bcdb5bf627c4', 'user_id': 'matthews.michael700@example.org', 'received_at': '2023-11-18T01:45:02.000000Z', 'sent_at': '2023-11-18T01:45:02.000000Z', 'original_timestamp': '2023-11-18T01:45:02.000000Z', 'timestamp': '2023-11-18T01:45:02.000000Z', 'uuid_ts': '2023-11-18T01:45:02.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': 'f85a92b66f71e208d547bcdb5bf627c4', 'original_timestamp': '2023-11-18T01:45:02.000000Z', 'received_at': '2023-11-18T01:45:02.000000Z', 'sent_at': '2023-11-18T01:45:02.000000Z', 'timestamp': '2023-11-18T01:45:02.000000Z', 'uuid_ts': '2023-11-18T01:45:02.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1700251354, 'user_id': None, 'id': 'pjuVSN94eKBG3DJl', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2023-11-18T01:45:02.000000Z', 'timestamp': '2023-11-18T01:45:02.000000Z', 'sent_at': '2023-11-18T01:45:02.000000Z', 'received_at': '2023-11-18T01:45:02.000000Z', 'original_timestamp': '2023-11-18T01:45:02.000000Z', 'last_name': 'Matthews', 'first_name': 'Michael', 'email': 'matthews.michael700@example.org', 'context_screen_height': 800, 'context_screen_width': 360, 'context_screen_density': 2, 'context_screen_inner_height': 803, 'context_screen_inner_width': 432, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': 'f85a92b66f71e208d547bcdb5bf627c4', 'user_id': 'matthews.michael700@example.org', 'context_ip': '210.96.135.57', 'id': '0CZnYTTYTRbZCTqO', 'context_session_start': '2023-11-18T01:32:34.000000Z', 'context_session_id': 1700251354, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/signup', 'state': 'MO', 'address_country': 'US', 'currency': 'usd'}}]",cR3DEPeUm930zgO5fq7m,esGXbJXKJq,kjyNFgqtUomH,gQYsAATjtkSgd9,amex,order_complete,ca,usd,web,ORDER COMPLETED,ca,f85a92b66f71e208d547bcdb5bf627c4,2023-11-18 01:50:28.000,2023-11-18 01:50:28.000,2023-11-18 01:50:28.000,2023-11-18 01:50:28.000,2023-11-18 01:50:28.000,800,360,2,803,432,matthews.michael700@example.org,"[{""title"": null, ""category"": ""Watches"", ""path"": ""/p/4826"", ""url"": ""www.choixcart.com/p/4826"", ""price"": 104}]",83,10,10,94
63.171.225.36,2023-11-21 03:42:28.000,1700518348,www.choixcart.com/cart/view.html?ref=nav_cart,WLFXq8qFNedBsByfFQ8Q,C9aizLksYO,ujP9BmMdeH27,Wexd9MYOhljXHd,visa,order_complete,ca,usd,web,ORDER COMPLETED,ca,f85a92b66f71e208d547bcdb5bf627c4,2023-11-21 04:00:03.000,2023-11-21 04:00:03.000,2023-11-21 04:00:03.000,2023-11-21 04:00:03.000,2023-11-21 04:00:03.000,800,360,2,803,432,matthews.michael700@example.org,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/5838"", ""url"": ""www.choixcart.com/p/5838"", ""price"": 137}]",110,14,14,123
